Entry format

Num AJB_ID Author [and author [and …]] [ed.|comp.], Title, Place, Publisher, year, description, price, review [and review [and …]], comments
61 49.05(0).26  H. S. Jones, Worlds Without End, London, English Universities Press Ltd., 1948, 15+262 pp, 10s 6d, Nature 163 744, other a revised edition; 

62 49.05(0).27  W. L. Kennon, Astronomy; A Textbook for Colleges, , , , , , J RAS Canada, 

63 49.05(0).28  H. Kienle, Vom Wesen astronomischer Forschung, , , , , , Himmelswelt 56 135, reference AJB 48.05.28;

64 49.05(0).29  M. L. Kohns and J. J. Raimond jr., Cosmografie; Sterrenkunde voor middelbaar en gymnasiaal onderwijs, , , , , , Hemel en Dampkring 47 34, reference AJB 48.05.29;

65 49.05(0).30  P. G. Kulikowskij, Handbuch für Liebhaber der Astronomie, Moskau-Leningrad, Staatsverlag für technish-theoretische Literatur, 1949, 316 pp, 8R. 20 Kop., , in Russian;

66 49.05(0).31  R. V. Kunickij, Deň a noc; Ročné obdobia, Bratislava, Verlag Tatran, 1949, 39 pp, , , reprint of AJB 48.30.08;translated from Russian;in Slovakian;

67 49.05(0).32  W. I. Kuryschew, Das unendliche Weltall, , Irkitsker staatlicher Gebietsverlag, 1949, 56 pp, 1R., , in Russian;

68 49.05(0).33  F. Link, Jak poznává astrofysika vesmir?, Prag, Verlag JČMF, 1949, 108 pp, , , 2nd edition;in Czech;

69 49.05(0).34  P. Lum, The Stars in Our Heavens, , Pantheon, 1948, 245 pp, $3.75, Sky Tel. 8 231, 

70 49.05(0).35  R. W. Mouser and Forbes, Star Names, , , 1949, 38 pp, $1.25, Sky Tel. 8 315, other self published; 

71 49.05(0).36  K. F. Ogorodnikow, Na čom sa drží Zem, Bratislava, Verlag Tatran, 1949, 28 pp, , , reprint of AJB 48.05.33;translated from Russian;

72 49.05(0).37  K. F. Ogorodnikow, Worauf sich die Erde hält, Moskau-Leningrad, Staatsveralg für technisch-theoretische Literatur, 1949, 24 pp, 45 Kop., , 2nd edition;in Russian;

73 49.05(0).38  D. Papp, Più in là del Sole, Milano, Valentino Bompiani Editore, 1949, 183 pp, , , other Avventure de Pensiero Vol. 66; 

74 49.05(0).39  P. P. Parenago, Der Aufbau des Weltall, Moskau, Staatsverlag für kulturell-aufklärende Literatur, 1949, 80 pp, 3R., , in Russian;

75 49.05(0).40  J. I. Perelman, Unterhaltende Astronomie, Moskau-Leningrad, Staatsverlag für technisch-theoretische Literatur, 1949, 224 pp, 3R. 90 Kop., , 5th edition;edited by P. G. Kulikowskij;in Russian;

76 49.05(0).41  H. Pfaffe, Sterne und Welten im All; Für junge Menschen durschgesehen und umgeschrieben von Henry-Marcel Gerstmeier, Berlin, Verlag Erich Beyer, 1948, 267 pp, , Sterne 25 92, 

77 49.05(0).42  J. S. Pickering, The Stars are Yours, , , , , , Obs 69 154 and Sky Tel. 8 98, reference AJB 48.05.36;

78 49.05(0).43  I. F. Polak, Wie das Weltall aufgebaut ist, Moskau-Leningrad, Staatsverlag für technisch-theoretische Literatur, 1949, 40 pp, 60 Kop., , 2nd edition;in Russian;

79 49.05(0).44  P. I. Popow, Sonne und Erde, Moskau, Verlag der Prawda, 1949, 20 pp, 50 Kop., , in Russian;

